phase,variant,variant_family,world_count,route_length,capacity_condition,context_slots,capacity_ratio,retention_world,world_age_from_end,seed_count,row_count,route_table_accuracy_all_mean,route_table_accuracy_all_std,route_table_accuracy_all_ci95_low,route_table_accuracy_all_ci95_high,route_table_accuracy_all_n,composition_accuracy_seen_routes_mean,composition_accuracy_seen_routes_std,composition_accuracy_seen_routes_ci95_low,composition_accuracy_seen_routes_ci95_high,composition_accuracy_seen_routes_n,composition_accuracy_suffix_routes_mean,composition_accuracy_suffix_routes_std,composition_accuracy_suffix_routes_ci95_low,composition_accuracy_suffix_routes_ci95_high,composition_accuracy_suffix_routes_n,first_step_context_accuracy_mean,first_step_context_accuracy_std,first_step_context_accuracy_ci95_low,first_step_context_accuracy_ci95_high,first_step_context_accuracy_n,suffix_generalization_gap_mean,suffix_generalization_gap_std,suffix_generalization_gap_ci95_low,suffix_generalization_gap_ci95_high,suffix_generalization_gap_n,route_table_composition_gap_seen_mean,route_table_composition_gap_seen_std,route_table_composition_gap_seen_ci95_low,route_table_composition_gap_seen_ci95_high,route_table_composition_gap_seen_n,route_table_composition_gap_suffix_mean,route_table_composition_gap_suffix_std,route_table_composition_gap_suffix_ci95_low,route_table_composition_gap_suffix_ci95_high,route_table_composition_gap_suffix_n,capacity_used_mean,capacity_used_std,capacity_used_ci95_low,capacity_used_ci95_high,capacity_used_n,evictions_mean,evictions_std,evictions_ci95_low,evictions_ci95_high,evictions_n,hash_collisions_mean,hash_collisions_std,hash_collisions_ci95_low,hash_collisions_ci95_high,hash_collisions_n
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,6.0,25.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,7.0,24.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,8.0,23.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,9.0,22.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,10.0,21.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,11.0,20.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,12.0,19.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,13.0,18.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,14.0,17.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,15.0,16.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,16.0,15.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,17.0,14.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,18.0,13.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,19.0,12.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,20.0,11.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,21.0,10.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,22.0,9.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,23.0,8.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,24.0,7.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,25.0,6.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,26.0,5.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,27.0,4.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,28.0,3.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,29.0,2.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,30.0,1.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p25,parameter_isolation_table,32,16,capacity_ratio_0.25,,0.25,31.0,0.0,20,20,0.25,0.0,0.25,0.25,20,0.0,0.0,0.0,0.0,20,0.26488095238095244,5.695323946259567e-17,0.26488095238095244,0.26488095238095244,20,,,,,0,-0.26488095238095244,5.695323946259567e-17,-0.26488095238095244,-0.26488095238095244,20,0.25,0.0,0.25,0.25,20,-0.014880952380952384,0.0,-0.014880952380952384,-0.014880952380952384,20,3072.0,0.0,3072.0,3072.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,0.0,31.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,1.0,30.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,2.0,29.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,3.0,28.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,4.0,27.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,5.0,26.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,6.0,25.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,7.0,24.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,8.0,23.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,9.0,22.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,10.0,21.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,11.0,20.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,12.0,19.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,13.0,18.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,14.0,17.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,15.0,16.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,16.0,15.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
sequential_retention,baseline_parameter_isolation_capacity_0p5,parameter_isolation_table,32,16,capacity_ratio_0.50,,0.5,17.0,14.0,20,20,0.5,0.0,0.5,0.5,20,0.0,0.0,0.0,0.0,20,0.5327380952380951,1.1390647892519134e-16,0.5327380952380951,0.5327380952380951,20,,,,,0,-0.5327380952380951,1.1390647892519134e-16,-0.5327380952380951,-0.5327380952380951,20,0.5,0.0,0.5,0.5,20,-0.03273809523809523,0.0,-0.03273809523809523,-0.03273809523809523,20,6144.0,0.0,6144.0,6144.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0
